StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
      110,      00,   201403,   2.37,  40.51,    .81,    .81,   -.24,    .17,     14,    690,   -.22,    .08,  -1.13,   -.85,   -.17,    .35,   -.59,  28.18,  52.84
      110,      00,   201404,   2.88,  51.69,   1.06,   1.06,    .99,     .8,     35,    328,     .8,    .38,    .49,    -.6,   -.24,    .39,   -.41,   38.8,  64.56
      110,      00,   201405,   2.81,  61.27,    .75,    .75,   -.61,     .1,    111,    128,   -.18,    .39,    .16,    -.6,   -.26,    .12,   -.36,  48.45,   74.1
      110,      00,   201406,   3.67,  69.58,   1.33,   1.33,   1.98,   1.33,    240,     27,   1.76,    .82,      1,      0,   -.19,    .25,    .02,  57.36,  81.81
      110,      00,   201407,    2.6,  73.29,   1.27,   1.27,    .25,   1.27,    298,     10,   -.56,    .79,     .4,    .48,   -.31,   -.09,    .02,  60.78,   85.8
      110,      00,   201408,   3.13,  72.25,   1.79,   1.79,   1.93,   1.79,    289,     13,   1.32,    .53,   1.39,    .79,    .05,    .17,    .22,  60.26,  84.22
      110,      00,   201409,   2.64,   66.2,   1.67,   1.67,     .2,   1.67,    179,     57,    .34,   1.09,    .62,   1.07,    .27,    .02,    .29,  54.12,  78.26
      110,      00,   201410,   2.42,  56.93,   1.53,   1.53,    .09,    1.5,     71,    222,    .38,    .44,    .94,     .9,     .9,    .13,    .36,  44.46,  69.39
      110,      00,   201411,   2.13,  39.25,   1.44,   1.44,     .2,   1.43,      9,    620,   -.15,    .15,    .25,    .87,    .68,    .15,     .6,  28.22,  50.29
      110,      00,   201412,   2.58,  36.81,   1.42,   1.42,    .37,   1.42,      9,    712,    .38,    .16,    .29,    .49,    .86,    .33,    .57,  28.26,  45.34
      110,      00,   201501,   1.83,  33.08,   -.15,   1.12,   -.45,    .79,      8,    900,   -.85,   -.28,   -.28,    .32,    .46,    .52,    .41,  22.89,  43.27
      110,      00,   201502,   1.74,  32.99,   -.29,    .85,   -.47,    .19,      6,    879,   -.85,  -1.29,    -.7,   -.24,    .31,    .28,    .32,  21.58,   44.4
      110,      00,   201503,   2.13,  45.39,  -1.06,  -1.06,  -2.39,  -1.06,     28,    592,   -.76,  -1.15,  -1.55,   -.59,   -.25,    .18,    .41,  33.03,  57.76
      110,      00,   201504,   2.83,  53.24,    .09,   -.85,    .28,   -.55,     51,    303,     .7,      0,   -.44,    -.5,    .06,     .2,    .39,  40.62,  65.84
      110,      00,   201505,   4.44,  60.84,   1.47,   1.47,   4.14,   1.47,    123,    119,    2.7,    2.2,   1.41,    .59,    .57,    .93,    .65,  49.12,  72.54
      110,      00,   201506,   3.55,  71.37,    1.7,    1.7,   1.16,    1.7,    252,     24,   1.43,   3.04,   2.54,    .88,    .77,    .86,    .72,  59.07,  83.64
      110,      00,   201507,   3.23,  73.92,   2.23,   2.23,   2.12,   2.23,    333,      6,   1.22,   1.68,   3.09,   1.55,    .89,   1.15,    .69,  61.84,  85.96
      110,      00,   201508,   2.41,  72.95,   1.99,   1.99,   -.05,    1.9,    312,     11,   -.56,    .35,   1.08,   1.83,     .9,    .81,    .66,   60.1,  85.77
      110,      00,   201509,   2.12,  68.54,   1.09,   1.09,  -2.07,    .02,    220,     31,   -.81,   -.95,   -.19,   1.78,    .62,    .57,    .41,  55.74,   81.3
      110,      00,   201510,    2.9,  57.24,   1.38,   1.38,    1.2,    .81,     73,    230,   1.15,    .39,     .1,   2.03,   1.28,    .82,    .63,  45.37,   69.1
      110,      00,   201511,   3.35,   44.6,   2.09,   2.09,   2.54,   2.09,     27,    448,   1.83,   1.96,   1.31,    1.7,   2.17,   1.43,   1.02,  33.96,  55.22
      110,      00,   201512,   4.06,  38.66,    3.5,    3.5,   4.88,    3.5,     24,    585,   3.07,   2.97,      3,   2.37,   3.09,   2.31,   1.54,  29.25,  48.06
      110,      00,   201601,   2.04,  32.22,    3.6,    3.6,   1.38,    3.6,      6,    881,   -.42,   1.75,   2.25,   1.76,   2.79,   2.27,   1.59,  22.59,  41.86
      110,      00,   201602,   1.93,  39.47,   -.31,   2.92,   -.92,    2.5,     10,    636,    -.4,   -.63,   1.41,   1.81,   2.14,   2.52,   1.51,  28.11,  50.81
      110,      00,   201603,   2.92,   47.5,   -.48,   2.41,   -.62,    1.7,     33,    455,    .89,     .4,    .03,   2.23,   1.84,   2.86,   1.63,  35.51,  59.47
      110,      00,   201604,      3,  53.19,    .26,   2.43,    .79,   1.97,     40,    314,   1.05,   1.18,    .84,   1.99,   1.79,   2.72,   1.64,   40.8,  65.57
      110,      00,   201605,   3.07,  60.33,     .4,   2.34,    .49,   2.02,     94,    152,    .34,    .86,   1.05,   1.59,   1.92,   2.11,   1.78,  48.15,   72.5
      110,      00,   201606,   2.48,  71.76,    -.7,    1.4,  -2.09,    .25,    268,     20,  -1.04,   -.45,    .15,    .07,   1.94,    1.6,    1.5,   58.6,  84.92
      110,      00,   201607,   2.92,  75.22,   -.82,   1.06,   -.58,   -.28,    381,      5,    .34,   -.55,   -.26,    .29,   1.65,   1.43,   1.65,  62.53,  87.91
      110,      00,   201608,   3.47,  73.53,   -.09,    1.6,   1.94,    .94,    360,      6,   2.11,   1.94,    .62,   1.14,   1.64,   2.01,   1.73,  61.23,   85.8
      110,      00,   201609,   2.73,  67.12,   -.07,   1.44,    .02,    .77,    216,     38,    .55,   1.78,   1.61,   1.02,     .8,   2.38,   1.84,  54.84,  79.39
      110,      00,   201610,   2.39,  57.72,   -.17,   1.19,   -.32,     .4,     82,    199,    .33,    .52,    1.4,    .74,    .99,   2.01,   1.88,  45.55,  69.89
      110,      00,   201611,   1.75,  47.97,  -1.18,  -1.18,  -3.07,  -1.18,     23,    423,   -.79,   -.31,   -.04,    .24,    .73,   1.25,   1.73,  36.36,  59.56
      110,      00,   201612,   2.72,  32.95,   -1.4,   -1.4,  -1.02,   -1.4,     15,    793,    .64,   -.12,    .05,    .82,    .68,     .6,   1.69,  23.27,  42.64
      110,      00,   201701,   3.22,  33.55,   -.93,   -.93,    .98,    -.3,     15,    776,   1.64,   1.56,    .77,   1.35,    .95,   1.13,   1.89,  24.33,  42.76
      110,      00,   201702,   2.24,  41.16,   -.94,   -.94,   -.32,   -.43,     20,    555,    .31,   1.51,   1.57,     .9,   1.01,   1.31,   2.01,   30.2,  52.12
      110,      00,   201703,   2.58,  46.13,  -1.25,  -1.25,  -1.23,  -1.25,     29,    552,    .22,    .36,    1.3,    .82,   1.31,   1.12,   2.13,  34.45,  57.79
      110,      00,   201704,   3.49,  53.78,    .66,    .66,   1.99,    .66,     53,    251,   1.99,   1.35,   1.27,   1.32,   1.72,   1.37,   2.25,  41.68,  65.86
      110,      00,   201705,   3.36,  60.57,      1,      1,   1.21,      1,    102,    156,    .89,   1.76,   1.43,   1.97,   1.46,    1.5,   2.11,  47.86,  73.24
      110,      00,   201706,   3.07,  70.34,    .93,    .93,    .11,    .93,    237,     24,    .24,    .75,   1.59,   2.02,   1.41,   1.82,   2.04,  57.45,  83.25
      110,      00,   201707,    2.8,   75.7,    .89,    .89,    .15,    .89,    359,      5,      0,    .15,    .57,   1.23,   1.33,   1.76,   2.01,  62.85,  88.54
      110,      00,   201708,   3.41,  72.01,   1.68,   1.68,   2.65,   1.68,    287,     15,   1.97,   1.53,   1.21,   1.96,   2.34,   1.74,   2.27,  59.76,  84.25
      110,      00,   201709,   2.27,  66.27,   -.31,    1.2,   -.92,    .66,    179,     44,   -.48,    .94,    .76,   1.63,   2.09,   1.51,   2.46,  53.78,  78.75
      110,      00,   201710,    2.6,  55.67,     .3,   1.37,     .9,   1.21,     73,    194,    .67,    .21,   1.05,   1.08,   1.61,    1.6,   2.41,  42.93,  68.41
      110,      00,   201711,   1.62,  45.01,   -.71,   -.71,  -2.14,   -.71,     25,    498,  -1.02,   -.22,   -.39,    .26,   1.01,   1.57,   1.82,  33.87,  56.16
      110,      00,   201712,    1.6,  34.29,  -1.53,  -1.53,  -2.66,  -1.53,      8,    810,  -1.39,  -1.62,   -.87,   -.31,    .52,   1.02,   1.06,  23.77,   44.8
      110,      00,   201801,   1.86,  32.16,  -2.28,  -2.28,  -2.72,  -2.28,      6,    910,   -.79,  -1.49,  -1.74,   -.55,   -.16,    .34,    .95,  21.18,  43.12
